ReviewID,OrderID,CustomerID,ProductID,Rating,ReviewTitle,ReviewText,ReviewDate
3073,5671,3737,54,2,Satisfied,Received a defective item.,2025-02-03
3074,5672,13067,123,5,Average Product,Loved the product. Highly recommended.,2025-09-16
3075,5673,16936,320,3,Could Be Better,Delivery was on time.,2025-08-28
3076,5674,2207,328,4,Could Be Better,Very satisfied with the purchase.,2025-07-24
3077,5675,13385,36,3,Satisfied,Works as intended.,2025-05-19
3078,5677,7853,11,3,Highly Recommended,Works as intended.,2025-05-27
3079,5678,3980,162,4,Could Be Better,Very satisfied with the purchase.,2025-05-29
3080,5681,8069,305,4,Very Good,Superb quality and easy to use.,2025-05-29
3081,5684,3641,221,5,Highly Recommended,Excellent quality and fast delivery.,2024-11-29
3082,5688,19965,317,5,Amazing Purchase,Superb quality and easy to use.,2025-08-05
3083,5689,4142,423,3,Not Worth It,Product is okay.,2026-07-04
3084,5690,8463,47,5,Amazing Purchase,Very satisfied with the purchase.,2024-09-05
3085,5693,15539,450,3,Very Good,Works as intended.,2024-07-31
3086,5694,13239,425,4,Poor Quality,Excellent quality and fast delivery.,2024-09-17
3087,5695,14933,206,5,Highly Recommended,Value for money. Will buy again.,2025-05-14
3088,5696,15589,341,5,Average Product,Excellent quality and fast delivery.,2026-05-18
3089,5698,5445,318,3,Satisfied,Works as intended.,2024-09-04
3090,5701,19720,490,2,Not Worth It,Not worth the price.,2025-10-05
3091,5702,4640,26,4,Highly Recommended,Great experience with this product.,2026-01-02
3092,5703,14189,228,1,Satisfied,Bad packaging.,2024-11-16
3093,5704,13983,439,4,Not Worth It,Great experience with this product.,2026-04-12
3094,5705,16066,345,4,Excellent Product,Very satisfied with the purchase.,2025-02-13
3095,5707,355,391,3,Satisfied,Expected a little better.,2024-11-19
3096,5714,3976,209,5,Not Worth It,Excellent quality and fast delivery.,2025-10-28
3097,5715,11692,97,5,Amazing Purchase,Loved the product. Highly recommended.,2026-05-21
3098,5717,15563,456,4,Very Good,Superb quality and easy to use.,2026-06-04
3099,5719,11248,310,2,Highly Recommended,Received a defective item.,2024-12-16
3100,5721,365,376,5,Very Good,Exactly as described.,2026-04-13
3101,5723,10661,68,4,Worth the Money,Exactly as described.,2025-11-05
3102,5724,17064,321,5,Poor Quality,Great experience with this product.,2024-10-07
3103,5725,18050,478,4,Could Be Better,Superb quality and easy to use.,2025-12-08
3104,5726,11783,386,5,Satisfied,Great experience with this product.,2026-05-31
3105,5727,979,153,2,Satisfied,Stopped working after few days.,2025-03-22
3106,5732,8765,129,3,Highly Recommended,Average quality.,2024-07-28
3107,5734,18443,136,4,Satisfied,Value for money. Will buy again.,2026-04-17
3108,5735,4690,49,5,Poor Quality,Exactly as described.,2025-07-10
3109,5736,14550,459,4,Amazing Purchase,Loved the product. Highly recommended.,2024-10-16
3110,5737,8407,472,5,Highly Recommended,Value for money. Will buy again.,2025-11-14
3111,5738,8517,213,2,Amazing Purchase,Not worth the price.,2025-03-09
3112,5739,3016,129,5,Highly Recommended,Great experience with this product.,2026-03-16
3113,5741,5378,451,5,Average Product,Value for money. Will buy again.,2024-10-31
3114,5742,17797,36,4,Poor Quality,Excellent quality and fast delivery.,2024-08-12
3115,5743,5734,471,3,Average Product,Delivery was on time.,2026-03-12
3116,5744,4957,210,3,Excellent Product,Product is okay.,2025-01-26
3117,5746,18298,59,5,Poor Quality,Superb quality and easy to use.,2026-04-04
3118,5747,1354,31,5,Not Worth It,Very satisfied with the purchase.,2024-09-01
3119,5750,4355,218,5,Poor Quality,Superb quality and easy to use.,2025-01-21
3120,5752,18671,135,4,Highly Recommended,Value for money. Will buy again.,2025-07-05
3121,5753,13460,36,5,Excellent Product,Packaging was good and product is amazing.,2025-07-09
3122,5754,13409,348,5,Highly Recommended,Loved the product. Highly recommended.,2024-10-01
3123,5755,15504,303,3,Highly Recommended,Delivery was on time.,2024-10-09
3124,5758,18991,164,4,Poor Quality,Superb quality and easy to use.,2025-11-27
3125,5759,9587,380,4,Excellent Product,Great experience with this product.,2025-12-19
3126,5760,15330,412,4,Amazing Purchase,Loved the product. Highly recommended.,2025-10-13
3127,5761,12854,306,3,Highly Recommended,Average quality.,2025-12-31
3128,5763,18851,105,3,Satisfied,Average quality.,2026-05-08
3129,5765,4289,43,5,Average Product,Loved the product. Highly recommended.,2025-11-28
3130,5768,12917,402,5,Could Be Better,Excellent quality and fast delivery.,2025-09-12
3131,5771,2493,203,3,Excellent Product,Works as intended.,2026-04-06
3132,5772,3459,93,5,Highly Recommended,Value for money. Will buy again.,2025-04-25
3133,5778,5293,72,3,Very Good,Works as intended.,2026-05-28
3134,5780,1497,40,3,Amazing Purchase,Product is okay.,2025-11-11
3135,5784,6310,121,4,Very Good,Very satisfied with the purchase.,2026-06-04
3136,5785,11502,366,4,Worth the Money,Very satisfied with the purchase.,2024-09-03
3137,5787,5639,355,4,Satisfied,Superb quality and easy to use.,2026-07-09
3138,5789,14787,371,3,Poor Quality,Delivery was on time.,2026-05-11
3139,5790,15317,133,5,Not Worth It,Loved the product. Highly recommended.,2024-08-26
3140,5791,15643,489,4,Excellent Product,Very satisfied with the purchase.,2025-02-22
3141,5792,17033,20,5,Worth the Money,Excellent quality and fast delivery.,2026-01-31
3142,5794,12881,359,4,Satisfied,Value for money. Will buy again.,2026-02-01
3143,5795,10255,100,5,Worth the Money,Great experience with this product.,2026-06-29
3144,5796,1228,382,5,Could Be Better,Superb quality and easy to use.,2026-03-19
3145,5797,429,379,3,Very Good,Product is okay.,2026-02-13
3146,5798,9427,146,5,Highly Recommended,Packaging was good and product is amazing.,2025-06-01
3147,5801,11708,323,4,Average Product,Value for money. Will buy again.,2025-02-13
3148,5802,11330,101,5,Excellent Product,Packaging was good and product is amazing.,2026-02-11
3149,5805,13253,16,4,Could Be Better,Loved the product. Highly recommended.,2025-03-14
3150,5807,4349,380,5,Could Be Better,Superb quality and easy to use.,2025-06-19
3151,5808,19740,382,3,Worth the Money,Product is okay.,2026-05-06
3152,5809,458,383,2,Average Product,Not worth the price.,2026-03-09
3153,5810,7024,203,5,Could Be Better,Packaging was good and product is amazing.,2026-03-11
3154,5813,12827,55,5,Average Product,Value for money. Will buy again.,2025-05-22
3155,5814,5664,343,5,Amazing Purchase,Great experience with this product.,2025-04-27
3156,5816,5850,97,2,Excellent Product,Will not recommend.,2025-06-17
3157,5817,4561,44,4,Average Product,Excellent quality and fast delivery.,2025-05-14
3158,5819,10432,258,5,Amazing Purchase,Very satisfied with the purchase.,2026-07-03
3159,5820,16162,415,5,Worth the Money,Superb quality and easy to use.,2025-02-16
3160,5823,16242,430,4,Highly Recommended,Packaging was good and product is amazing.,2026-04-26
3161,5825,19413,37,3,Very Good,Delivery was on time.,2026-05-03
3162,5826,10551,417,5,Satisfied,Value for money. Will buy again.,2026-03-19
3163,5827,10443,305,4,Satisfied,Exactly as described.,2024-09-13
3164,5828,18696,489,3,Average Product,Product is okay.,2025-08-13
3165,5829,5566,171,5,Could Be Better,Loved the product. Highly recommended.,2026-03-29
3166,5830,9017,30,5,Excellent Product,Superb quality and easy to use.,2024-11-28
3167,5831,13968,36,5,Not Worth It,Packaging was good and product is amazing.,2024-11-29
3168,5833,19330,475,5,Average Product,Exactly as described.,2025-10-30
3169,5837,9311,381,2,Very Good,Will not recommend.,2024-10-11
3170,5841,5227,171,5,Very Good,Exactly as described.,2026-06-21
3171,5842,19050,490,4,Excellent Product,Value for money. Will buy again.,2024-08-30
3172,5843,13143,452,2,Could Be Better,Poor quality product.,2026-03-27
3173,5844,14865,93,5,Very Good,Packaging was good and product is amazing.,2025-11-12
3174,5845,18575,103,5,Amazing Purchase,Value for money. Will buy again.,2026-02-13
3175,5852,15638,107,5,Satisfied,Loved the product. Highly recommended.,2025-08-04
3176,5853,9944,10,5,Worth the Money,Packaging was good and product is amazing.,2024-08-22
3177,5854,2424,106,5,Highly Recommended,Great experience with this product.,2026-01-04
3178,5859,14312,321,1,Poor Quality,Will not recommend.,2026-02-19
3179,5860,13571,270,3,Worth the Money,Average quality.,2025-05-27
3180,5861,6353,73,3,Highly Recommended,Works as intended.,2025-11-07
3181,5862,4608,171,5,Satisfied,Superb quality and easy to use.,2026-03-26
3182,5864,15376,459,5,Average Product,Very satisfied with the purchase.,2025-06-04
3183,5866,7394,125,2,Poor Quality,Will not recommend.,2025-10-20
3184,5867,10822,59,3,Average Product,Average quality.,2025-11-02
3185,5870,9359,63,4,Amazing Purchase,Exactly as described.,2025-05-08
3186,5876,1562,315,4,Amazing Purchase,Very satisfied with the purchase.,2025-06-13
3187,5877,9520,290,4,Not Worth It,Packaging was good and product is amazing.,2025-01-03
3188,5882,4071,45,4,Average Product,Loved the product. Highly recommended.,2025-05-29
3189,5885,3829,183,2,Very Good,Will not recommend.,2024-07-26
3190,5886,2252,499,5,Average Product,Loved the product. Highly recommended.,2024-08-27
3191,5887,3165,111,3,Poor Quality,Delivery was on time.,2025-05-21
3192,5889,11016,153,4,Highly Recommended,Great experience with this product.,2026-01-08
3193,5891,120,292,4,Very Good,Great experience with this product.,2024-08-13
3194,5893,3147,269,4,Amazing Purchase,Value for money. Will buy again.,2025-03-19
3195,5897,9655,268,3,Worth the Money,Average quality.,2025-06-23
3196,5901,15404,375,4,Amazing Purchase,Exactly as described.,2026-06-08
3197,5907,13538,84,5,Average Product,Very satisfied with the purchase.,2025-05-19
3198,5908,12566,472,3,Excellent Product,Expected a little better.,2025-06-14
3199,5909,1401,222,3,Amazing Purchase,Average quality.,2026-01-22
3200,5911,18138,374,5,Worth the Money,Great experience with this product.,2026-07-10
3201,5912,5316,25,4,Not Worth It,Excellent quality and fast delivery.,2026-07-28
3202,5913,10505,137,4,Poor Quality,Exactly as described.,2024-11-18
3203,5920,16636,458,2,Amazing Purchase,Will not recommend.,2026-03-30
3204,5921,3977,151,3,Average Product,Product is okay.,2025-10-09
3205,5923,9703,80,3,Highly Recommended,Expected a little better.,2025-08-03
3206,5924,671,447,4,Average Product,Great experience with this product.,2026-06-28
3207,5925,5123,52,3,Very Good,Expected a little better.,2026-04-23
3208,5926,7096,428,4,Amazing Purchase,Loved the product. Highly recommended.,2025-05-07
3209,5927,16983,396,5,Not Worth It,Packaging was good and product is amazing.,2025-01-21
3210,5929,11112,153,5,Could Be Better,Superb quality and easy to use.,2025-07-19
3211,5930,18457,267,5,Satisfied,Loved the product. Highly recommended.,2026-04-07
3212,5932,15831,459,5,Poor Quality,Very satisfied with the purchase.,2026-03-14
3213,5933,3611,414,4,Not Worth It,Packaging was good and product is amazing.,2025-05-28
3214,5935,5195,375,3,Satisfied,Average quality.,2024-09-30
3215,5937,18105,123,4,Highly Recommended,Exactly as described.,2025-10-29
3216,5938,18220,343,5,Satisfied,Very satisfied with the purchase.,2025-10-19
3217,5939,11389,388,3,Highly Recommended,Works as intended.,2026-04-14
3218,5942,8438,319,3,Amazing Purchase,Product is okay.,2025-10-10
3219,5943,11628,21,4,Very Good,Superb quality and easy to use.,2025-06-21
3220,5944,10833,110,1,Could Be Better,Bad packaging.,2026-04-23
3221,5947,14358,143,3,Very Good,Works as intended.,2025-01-31
3222,5949,19255,8,4,Satisfied,Superb quality and easy to use.,2025-07-02
3223,5952,13959,210,5,Not Worth It,Very satisfied with the purchase.,2024-11-26
3224,5953,8088,422,1,Poor Quality,Bad packaging.,2025-12-09
3225,5954,809,152,5,Amazing Purchase,Excellent quality and fast delivery.,2025-01-19
3226,5955,3040,337,2,Amazing Purchase,Not worth the price.,2025-07-30
3227,5956,11645,50,4,Could Be Better,Superb quality and easy to use.,2025-05-16
3228,5957,4449,324,3,Poor Quality,Works as intended.,2026-02-04
3229,5960,5547,260,3,Poor Quality,Expected a little better.,2026-02-25
3230,5962,14104,4,5,Amazing Purchase,Superb quality and easy to use.,2026-02-10
3231,5963,19581,431,4,Poor Quality,Packaging was good and product is amazing.,2025-06-13
3232,5964,13432,150,4,Poor Quality,Packaging was good and product is amazing.,2025-08-07
3233,5966,1250,495,1,Satisfied,Poor quality product.,2025-02-16
3234,5968,16730,246,4,Worth the Money,Packaging was good and product is amazing.,2024-12-10
3235,5969,16487,163,5,Not Worth It,Value for money. Will buy again.,2026-02-17
3236,5970,7366,276,1,Average Product,Received a defective item.,2024-10-19
3237,5971,6320,106,4,Amazing Purchase,Exactly as described.,2025-10-28
3238,5973,18778,429,3,Highly Recommended,Works as intended.,2024-10-10
3239,5975,12679,436,3,Worth the Money,Works as intended.,2025-12-06
3240,5976,10779,251,2,Satisfied,Stopped working after few days.,2025-09-05
3241,5977,3434,478,5,Highly Recommended,Packaging was good and product is amazing.,2025-12-25
3242,5978,3101,362,2,Very Good,Bad packaging.,2024-12-29
3243,5979,2352,428,3,Poor Quality,Product is okay.,2025-07-16
3244,5980,16636,68,5,Could Be Better,Excellent quality and fast delivery.,2025-12-16
3245,5982,6253,428,3,Poor Quality,Average quality.,2024-10-19
3246,5985,1474,314,4,Worth the Money,Loved the product. Highly recommended.,2025-01-06
3247,5986,12295,131,5,Excellent Product,Great experience with this product.,2024-11-03
3248,5987,15752,416,4,Could Be Better,Loved the product. Highly recommended.,2025-02-25
3249,5989,7713,387,2,Poor Quality,Poor quality product.,2024-11-27
3250,5990,18750,465,2,Average Product,Poor quality product.,2025-08-26
3251,5991,5311,242,5,Amazing Purchase,Excellent quality and fast delivery.,2024-07-28
3252,5992,4478,207,4,Highly Recommended,Value for money. Will buy again.,2025-08-28
3253,5993,9864,249,5,Poor Quality,Very satisfied with the purchase.,2025-01-24
3254,5995,3980,3,3,Very Good,Delivery was on time.,2026-06-24
3255,5997,19539,206,5,Worth the Money,Very satisfied with the purchase.,2026-04-11
3256,6003,8370,392,5,Excellent Product,Exactly as described.,2025-05-04
3257,6005,6945,307,4,Highly Recommended,Superb quality and easy to use.,2026-01-06
3258,6007,19081,89,4,Highly Recommended,Very satisfied with the purchase.,2026-05-26
3259,6011,1791,426,1,Worth the Money,Not worth the price.,2024-08-14
3260,6014,18307,477,4,Highly Recommended,Packaging was good and product is amazing.,2024-12-13
3261,6018,5069,16,4,Highly Recommended,Great experience with this product.,2025-08-20
3262,6019,8210,42,2,Worth the Money,Poor quality product.,2024-07-22
3263,6020,641,478,4,Worth the Money,Great experience with this product.,2025-08-09
3264,6021,720,491,4,Very Good,Loved the product. Highly recommended.,2026-07-03
3265,6022,3439,251,4,Average Product,Value for money. Will buy again.,2025-08-12
3266,6025,19632,88,3,Satisfied,Works as intended.,2024-11-30
3267,6028,16385,382,4,Excellent Product,Very satisfied with the purchase.,2026-04-01
3268,6032,19781,56,4,Could Be Better,Loved the product. Highly recommended.,2026-04-24
3269,6033,3469,400,2,Worth the Money,Bad packaging.,2026-04-10
3270,6034,16318,311,4,Worth the Money,Very satisfied with the purchase.,2025-10-30
3271,6035,11588,174,4,Excellent Product,Superb quality and easy to use.,2024-11-11
3272,6036,10530,255,3,Highly Recommended,Works as intended.,2025-04-09
3273,6037,3152,203,4,Worth the Money,Packaging was good and product is amazing.,2025-02-02
3274,6041,14537,328,4,Could Be Better,Great experience with this product.,2024-12-30
3275,6045,10649,480,3,Average Product,Delivery was on time.,2025-08-29
3276,6049,9186,157,5,Amazing Purchase,Excellent quality and fast delivery.,2025-09-04
3277,6050,10191,130,2,Very Good,Will not recommend.,2024-11-11
3278,6052,15547,317,1,Satisfied,Poor quality product.,2025-12-07
3279,6056,3626,67,5,Excellent Product,Superb quality and easy to use.,2024-12-18
3280,6058,13713,83,4,Excellent Product,Exactly as described.,2025-09-01
3281,6064,11186,10,3,Average Product,Product is okay.,2026-05-06
3282,6070,6216,420,4,Worth the Money,Exactly as described.,2025-07-03
3283,6073,17659,234,5,Could Be Better,Very satisfied with the purchase.,2025-11-29
3284,6075,19928,480,1,Could Be Better,Poor quality product.,2025-04-15
